filename,projectname,country,version,date,formatted_date,crc,release,file_size,full_path
KB01104_US_2.2.4.241118_beta.bin,KB01104,US,2.2.4,241118,2018-11-24,,beta,81888,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.4.241118_beta\US\KB01104_US_2.2.4.241118_beta.bin
KB01104_US_2.2.4.241118_beta_Encrypt.bin,KB01104,US,2.2.4,241118,2018-11-24,,beta,81908,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.4.241118_beta\US\KB01104_US_2.2.4.241118_beta_Encrypt.bin
KB01104_DE_2.2.5.241210_C66D_beta_Open.bin,KB01104,DE,2.2.5,241210,2010-12-24,C66D,beta,82656,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.5.241210_beta\DE\KB01104_DE_2.2.5.241210_C66D_beta_Open.bin
KB01104_UK_2.2.5.241210_C686_beta_Open.bin,KB01104,UK,2.2.5,241210,2010-12-24,C686,beta,82656,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.5.241210_beta\UK\KB01104_UK_2.2.5.241210_C686_beta_Open.bin
KB01104_US_2.2.5.241210_C5C8_beta_Open.bin,KB01104,US,2.2.5,241210,2010-12-24,C5C8,beta,82656,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.5.241210_beta\US\KB01104_US_2.2.5.241210_C5C8_beta_Open.bin
KB01104_DE_2.2.6.241213_EA61_beta_Open.bin,KB01104,DE,2.2.6,241213,2013-12-24,EA61,beta,82736,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.6.241213_beta\DE\KB01104_DE_2.2.6.241213_EA61_beta_Open.bin
KB01104_UK_2.2.6.241213_EA7A_beta_Open.bin,KB01104,UK,2.2.6,241213,2013-12-24,EA7A,beta,82736,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.6.241213_beta\UK\KB01104_UK_2.2.6.241213_EA7A_beta_Open.bin
KB01104_US_2.2.6.241213_E9BC_beta_Open.bin,KB01104,US,2.2.6,241213,2013-12-24,E9BC,beta,82736,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\新PCBA\KB01104_2.2.6.241213_beta\US\KB01104_US_2.2.6.241213_E9BC_beta_Open.bin
KB01104_DE_2.2.1.241105_beta.bin,KB01104,DE,2.2.1,241105,2005-11-24,,beta,80824,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\beta\旧PCBA\KB01104_2.2.1.241105_beta\DE\KB01104_DE_2.2.1.241105_beta.bin
KB01104_DE_2.2.6.241213_EA61_release_Open.bin,KB01104,DE,2.2.6,241213,2013-12-24,EA61,release,82736,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\release\新PCBA\KB01104_2.2.6.241213_release\DE\KB01104_DE_2.2.6.241213_EA61_release_Open.bin
KB01104_UK_2.2.6.241213_EA7A_release_Open.bin,KB01104,UK,2.2.6,241213,2013-12-24,EA7A,release,82736,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\release\新PCBA\KB01104_2.2.6.241213_release\UK\KB01104_UK_2.2.6.241213_EA7A_release_Open.bin
KB01104_US_2.2.6.241213_E9BC_release_Open.bin,KB01104,US,2.2.6,241213,2013-12-24,E9BC,release,82736,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01104\固件\release\新PCBA\KB01104_2.2.6.241213_release\US\KB01104_US_2.2.6.241213_E9BC_release_Open.bin
KB01105_FR_0.0.10.250528_91D1_beta_Open.bin,KB01105,FR,0.0.10,250528,2028-05-25,91D1,beta,82848,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.10.250528_beta\FR\KB01105_FR_0.0.10.250528_91D1_beta_Open.bin
KB01105_IT_0.0.10.250528_8AEC_beta_Open.bin,KB01105,IT,0.0.10,250528,2028-05-25,8AEC,beta,82816,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.10.250528_beta\IT\KB01105_IT_0.0.10.250528_8AEC_beta_Open.bin
KB01105_DE_0.0.4.240924_beta.bin,KB01105,DE,0.0.4,240924,2024-09-24,,beta,81732,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.4.240924_beta\DE\KB01105_DE_0.0.4.240924_beta.bin
KB01105_UK_0.0.4.240924_beta.bin,KB01105,UK,0.0.4,240924,2024-09-24,,beta,81644,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.4.240924_beta\UK\KB01105_UK_0.0.4.240924_beta.bin
KB01105_US_0.0.4.240924_beta.bin,KB01105,US,0.0.4,240924,2024-09-24,,beta,81464,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.4.240924_beta\US\KB01105_US_0.0.4.240924_beta.bin
KB01105_DE_0.0.5.240927_beta.bin,KB01105,DE,0.0.5,240927,2027-09-24,,beta,82880,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.5.240927_beta\DE\KB01105_DE_0.0.5.240927_beta.bin
KB01105_UK_0.0.5.240927_beta.bin,KB01105,UK,0.0.5,240927,2027-09-24,,beta,82832,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.5.240927_beta\UK\KB01105_UK_0.0.5.240927_beta.bin
KB01105_US_0.0.5.240927_beta.bin,KB01105,US,0.0.5,240927,2027-09-24,,beta,82624,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.5.240927_beta\US\KB01105_US_0.0.5.240927_beta.bin
KB01105_DE_0.0.7.241128_ABB5_beta_Open.bin,KB01105,DE,0.0.7,241128,2028-11-24,ABB5,beta,82948,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.7.241128_beta\DE\KB01105_DE_0.0.7.241128_ABB5_beta_Open.bin
KB01105_UK_0.0.7.241128_A228_beta_Open.bin,KB01105,UK,0.0.7,241128,2028-11-24,A228,beta,82896,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.7.241128_beta\UK\KB01105_UK_0.0.7.241128_A228_beta_Open.bin
KB01105_US_0.0.7.241128_8CAC_beta_Open.bin,KB01105,US,0.0.7,241128,2028-11-24,8CAC,beta,82676,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.7.241128_beta\US\KB01105_US_0.0.7.241128_8CAC_beta_Open.bin
KB01105_DE_0.0.8.241129_A417_beta_Open.bin,KB01105,DE,0.0.8,241129,2029-11-24,A417,beta,82940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.8.241129_beta\DE\KB01105_DE_0.0.8.241129_A417_beta_Open.bin
KB01105_UK_0.0.8.241129_A580_beta_Open.bin,KB01105,UK,0.0.8,241129,2029-11-24,A580,beta,82888,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.8.241129_beta\UK\KB01105_UK_0.0.8.241129_A580_beta_Open.bin
KB01105_US_0.0.8.241129_87AB_beta_Open.bin,KB01105,US,0.0.8,241129,2029-11-24,87AB,beta,82668,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.8.241129_beta\US\KB01105_US_0.0.8.241129_87AB_beta_Open.bin
KB01105_DE_0.0.9.250115_FC82_beta_Open.bin,KB01105,DE,0.0.9,250115,2015-01-25,FC82,beta,83152,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.9.250115_beta\DE\KB01105_DE_0.0.9.250115_FC82_beta_Open.bin
KB01105_UK_0.0.9.250115_F069_beta_Open.bin,KB01105,UK,0.0.9,250115,2015-01-25,F069,beta,83108,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.9.250115_beta\UK\KB01105_UK_0.0.9.250115_F069_beta_Open.bin
KB01105_US_0.0.9.250115_BE47_beta_Open.bin,KB01105,US,0.0.9,250115,2015-01-25,BE47,beta,82900,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\beta\KB01105_0.0.9.250115_beta\US\KB01105_US_0.0.9.250115_BE47_beta_Open.bin
KB01105_FR_0.0.10.250528_91D1_release_Open.bin,KB01105,FR,0.0.10,250528,2028-05-25,91D1,release,82848,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.10.250528_release\FR\KB01105_FR_0.0.10.250528_91D1_release_Open.bin
KB01105_IT_0.0.10.250528_8AEC_release_Open.bin,KB01105,IT,0.0.10,250528,2028-05-25,8AEC,release,82816,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.10.250528_release\IT\KB01105_IT_0.0.10.250528_8AEC_release_Open.bin
KB01105_DE_0.0.8.241129_A417_release_Open.bin,KB01105,DE,0.0.8,241129,2029-11-24,A417,release,82940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.8.241129_release\DE\KB01105_DE_0.0.8.241129_A417_release_Open.bin
KB01105_UK_0.0.8.241129_A580_release_Open.bin,KB01105,UK,0.0.8,241129,2029-11-24,A580,release,82888,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.8.241129_release\UK\KB01105_UK_0.0.8.241129_A580_release_Open.bin
KB01105_US_0.0.8.241129_87AB_release_Open.bin,KB01105,US,0.0.8,241129,2029-11-24,87AB,release,82668,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.8.241129_release\US\KB01105_US_0.0.8.241129_87AB_release_Open.bin
KB01105_DE_0.0.9.250115_FC82_release_Open.bin,KB01105,DE,0.0.9,250115,2015-01-25,FC82,release,83152,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.9.250115_release\DE\KB01105_DE_0.0.9.250115_FC82_release_Open.bin
KB01105_UK_0.0.9.250115_F069_release_Open.bin,KB01105,UK,0.0.9,250115,2015-01-25,F069,release,83108,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.9.250115_release\UK\KB01105_UK_0.0.9.250115_F069_release_Open.bin
KB01105_US_0.0.9.250115_BE47_release_Open.bin,KB01105,US,0.0.9,250115,2015-01-25,BE47,release,82900,D:\Data\Document\ProductsLibrary\C线产品资料库\KB01105\固件\release\KB01105_0.0.9.250115_release\US\KB01105_US_0.0.9.250115_BE47_release_Open.bin
KB02027_DE_2.3.3.250417_CA53_beta_Open.bin,KB02027,DE,2.3.3,250417,2017-04-25,CA53,beta,87916,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.3.250417_beta\DE\KB02027_DE_2.3.3.250417_CA53_beta_Open.bin
KB02027_DE_2.3.3.250417_DA85_beta_Encrypt.bin,KB02027,DE,2.3.3,250417,2017-04-25,DA85,beta,87940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.3.250417_beta\DE\KB02027_DE_2.3.3.250417_DA85_beta_Encrypt.bin
KB02027_UK_2.3.3.250417_CA6C_beta_Open.bin,KB02027,UK,2.3.3,250417,2017-04-25,CA6C,beta,87916,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.3.250417_beta\UK\KB02027_UK_2.3.3.250417_CA6C_beta_Open.bin
KB02027_UK_2.3.3.250417_DA9E_beta_Encrypt.bin,KB02027,UK,2.3.3,250417,2017-04-25,DA9E,beta,87940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.3.250417_beta\UK\KB02027_UK_2.3.3.250417_DA9E_beta_Encrypt.bin
KB02027_US_2.3.3.250417_CA0C_beta_Open.bin,KB02027,US,2.3.3,250417,2017-04-25,CA0C,beta,87916,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.3.250417_beta\US\KB02027_US_2.3.3.250417_CA0C_beta_Open.bin
KB02027_US_2.3.3.250417_DA3E_beta_Encrypt.bin,KB02027,US,2.3.3,250417,2017-04-25,DA3E,beta,87940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.3.250417_beta\US\KB02027_US_2.3.3.250417_DA3E_beta_Encrypt.bin
KB02027_DE_2.3.4.250430_15DF_beta_Open.bin,KB02027,DE,2.3.4,250430,2030-04-25,15DF,beta,85076,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.4.250428_beta\DE\KB02027_DE_2.3.4.250430_15DF_beta_Open.bin
KB02027_DE_2.3.4.250430_250F_beta_Encrypt.bin,KB02027,DE,2.3.4,250430,2030-04-25,250F,beta,85104,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.4.250428_beta\DE\KB02027_DE_2.3.4.250430_250F_beta_Encrypt.bin
KB02027_UK_2.3.4.250430_15F8_beta_Open.bin,KB02027,UK,2.3.4,250430,2030-04-25,15F8,beta,85076,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.4.250428_beta\UK\KB02027_UK_2.3.4.250430_15F8_beta_Open.bin
KB02027_UK_2.3.4.250430_2528_beta_Encrypt.bin,KB02027,UK,2.3.4,250430,2030-04-25,2528,beta,85104,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.4.250428_beta\UK\KB02027_UK_2.3.4.250430_2528_beta_Encrypt.bin
KB02027_US_2.3.4.250430_1598_beta_Open.bin,KB02027,US,2.3.4,250430,2030-04-25,1598,beta,85076,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.4.250428_beta\US\KB02027_US_2.3.4.250430_1598_beta_Open.bin
KB02027_US_2.3.4.250430_24C8_beta_Encrypt.bin,KB02027,US,2.3.4,250430,2030-04-25,24C8,beta,85104,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.4.250428_beta\US\KB02027_US_2.3.4.250430_24C8_beta_Encrypt.bin
KB02027_DE_2.3.6.250506_BD4_beta_Encrypt.bin,KB02027,DE,2.3.6,250506,2006-05-25,BD4,beta,85184,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.6.250506_beta\DE\KB02027_DE_2.3.6.250506_BD4_beta_Encrypt.bin
KB02027_DE_2.3.6.250506_CEA_beta_Open.bin,KB02027,DE,2.3.6,250506,2006-05-25,CEA,beta,85164,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.6.250506_beta\DE\KB02027_DE_2.3.6.250506_CEA_beta_Open.bin
KB02027_UK_2.3.6.250506_BED_beta_Encrypt.bin,KB02027,UK,2.3.6,250506,2006-05-25,BED,beta,85184,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.6.250506_beta\UK\KB02027_UK_2.3.6.250506_BED_beta_Encrypt.bin
KB02027_UK_2.3.6.250506_D03_beta_Open.bin,KB02027,UK,2.3.6,250506,2006-05-25,D03,beta,85164,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.6.250506_beta\UK\KB02027_UK_2.3.6.250506_D03_beta_Open.bin
KB02027_US_2.3.6.250506_B8D_beta_Encrypt.bin,KB02027,US,2.3.6,250506,2006-05-25,B8D,beta,85184,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.6.250506_beta\US\KB02027_US_2.3.6.250506_B8D_beta_Encrypt.bin
KB02027_US_2.3.6.250506_CA3_beta_Open.bin,KB02027,US,2.3.6,250506,2006-05-25,CA3,beta,85164,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件\KB02027_2.3.6.250506_beta\US\KB02027_US_2.3.6.250506_CA3_beta_Open.bin
KB02027_DE_2.2.2.240717_release.bin,KB02027,DE,2.2.2,240717,2017-07-24,,release,82272,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_DE_2.2.2.240717_release.bin
KB02027_UK_2.2.2.240717_release.bin,KB02027,UK,2.2.2,240717,2017-07-24,,release,82272,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_UK_2.2.2.240717_release.bin
KB02027_US_2.2.2.240717_release.bin,KB02027,US,2.2.2,240717,2017-07-24,,release,82268,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_US_2.2.2.240717_release.bin
KB02027_DE_2.3.6.250506_BD4_release_Encrypt.bin,KB02027,DE,2.3.6,250506,2006-05-25,BD4,release,85184,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_2.3.6.250506_release\DE\KB02027_DE_2.3.6.250506_BD4_release_Encrypt.bin
KB02027_DE_2.3.6.250506_CEA_release_Open.bin,KB02027,DE,2.3.6,250506,2006-05-25,CEA,release,85164,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_2.3.6.250506_release\DE\KB02027_DE_2.3.6.250506_CEA_release_Open.bin
KB02027_UK_2.3.6.250506_BED_release_Encrypt.bin,KB02027,UK,2.3.6,250506,2006-05-25,BED,release,85184,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_2.3.6.250506_release\UK\KB02027_UK_2.3.6.250506_BED_release_Encrypt.bin
KB02027_UK_2.3.6.250506_D03_release_Open.bin,KB02027,UK,2.3.6,250506,2006-05-25,D03,release,85164,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_2.3.6.250506_release\UK\KB02027_UK_2.3.6.250506_D03_release_Open.bin
KB02027_US_2.3.6.250506_B8D_release_Encrypt.bin,KB02027,US,2.3.6,250506,2006-05-25,B8D,release,85184,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_2.3.6.250506_release\US\KB02027_US_2.3.6.250506_B8D_release_Encrypt.bin
KB02027_US_2.3.6.250506_CA3_release_Open.bin,KB02027,US,2.3.6,250506,2006-05-25,CA3,release,85164,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027\固件释放\KB02027_2.3.6.250506_release\US\KB02027_US_2.3.6.250506_CA3_release_Open.bin
KB02027_DE_2.2.2.240717_release.bin,KB02027,DE,2.2.2,240717,2017-07-24,,release,82272,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027_black\固件释放\KB02027_DE_2.2.2.240717_release.bin
KB02027_UK_2.2.2.240717_release.bin,KB02027,UK,2.2.2,240717,2017-07-24,,release,82272,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02027_black\固件释放\KB02027_UK_2.2.2.240717_release.bin
KB02028_DE_0.2.9.240911_beta.bin,KB02028,DE,0.2.9,240911,2011-09-24,,beta,83804,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\beta\DE\KB02028_DE_0.2.9.240911_beta.bin
KB02028_UK_0.2.9.240911_beta.bin,KB02028,UK,0.2.9,240911,2011-09-24,,beta,83700,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\beta\UK\KB02028_UK_0.2.9.240911_beta.bin
KB02028_US_0.2.9.240911_beta.bin,KB02028,US,0.2.9,240911,2011-09-24,,beta,83532,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\beta\US\KB02028_US_0.2.9.240911_beta.bin
KB02028_DE_0.3.4.250416_E9F9_beta_Open.bin,KB02028,DE,0.3.4,250416,2016-04-25,E9F9,beta,88116,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.4.250416_beta\DE\KB02028_DE_0.3.4.250416_E9F9_beta_Open.bin
KB02028_UK_0.3.4.250416_F732_beta_Open.bin,KB02028,UK,0.3.4,250416,2016-04-25,F732,beta,88056,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.4.250416_beta\UK\KB02028_UK_0.3.4.250416_F732_beta_Open.bin
KB02028_US_0.3.4.250416_BC75_beta_Open.bin,KB02028,US,0.3.4,250416,2016-04-25,BC75,beta,87848,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.4.250416_beta\US\KB02028_US_0.3.4.250416_BC75_beta_Open.bin
KB02028_DE_0.3.6.250430_E3A1_beta_Open.bin,KB02028,DE,0.3.6,250430,2030-04-25,E3A1,beta,84952,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.6.250428_beta\DE\KB02028_DE_0.3.6.250430_E3A1_beta_Open.bin
KB02028_UK_0.3.6.250430_EBCF_beta_Open.bin,KB02028,UK,0.3.6,250430,2030-04-25,EBCF,beta,84892,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.6.250428_beta\UK\KB02028_UK_0.3.6.250430_EBCF_beta_Open.bin
KB02028_US_0.3.6.250430_A695_beta_Open.bin,KB02028,US,0.3.6,250430,2030-04-25,A695,beta,84696,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.6.250428_beta\US\KB02028_US_0.3.6.250430_A695_beta_Open.bin
KB02028_DE_0.3.7.250506_EDE4_beta_Open.bin,KB02028,DE,0.3.7,250506,2006-05-25,EDE4,beta,85052,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.7.250506_beta\DE\KB02028_DE_0.3.7.250506_EDE4_beta_Open.bin
KB02028_UK_0.3.7.250506_DEC4_beta_Open.bin,KB02028,UK,0.3.7,250506,2006-05-25,DEC4,beta,84988,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.7.250506_beta\UK\KB02028_UK_0.3.7.250506_DEC4_beta_Open.bin
KB02028_US_0.3.7.250506_CE3E_beta_Open.bin,KB02028,US,0.3.7,250506,2006-05-25,CE3E,beta,84780,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件\KB02028_0.3.7.250506_beta\US\KB02028_US_0.3.7.250506_CE3E_beta_Open.bin
KB02028_DE_0.3.7.250506_EDE4_release_Open.bin,KB02028,DE,0.3.7,250506,2006-05-25,EDE4,release,85052,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件释放\KB02028_0.3.7.250506_release\DE\KB02028_DE_0.3.7.250506_EDE4_release_Open.bin
KB02028_UK_0.3.7.250506_DEC4_release_Open.bin,KB02028,UK,0.3.7,250506,2006-05-25,DEC4,release,84988,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件释放\KB02028_0.3.7.250506_release\UK\KB02028_UK_0.3.7.250506_DEC4_release_Open.bin
KB02028_US_0.3.7.250506_CE3E_release_Open.bin,KB02028,US,0.3.7,250506,2006-05-25,CE3E,release,84780,D:\Data\Document\ProductsLibrary\C线产品资料库\KB02028\固件释放\KB02028_0.3.7.250506_release\US\KB02028_US_0.3.7.250506_CE3E_release_Open.bin
KB04111_DE_0.1.1.250603_5925_beta_Open.bin,KB04111,DE,0.1.1,250603,2003-06-25,5925,beta,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.1.250603_beta\DE\KB04111_DE_0.1.1.250603_5925_beta_Open.bin
KB04111_UK_0.1.1.250603_5928_beta_Open.bin,KB04111,UK,0.1.1,250603,2003-06-25,5928,beta,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.1.250603_beta\UK\KB04111_UK_0.1.1.250603_5928_beta_Open.bin
KB04111_US_0.1.1.250603_32A8_beta_Open.bin,KB04111,US,0.1.1,250603,2003-06-25,32A8,beta,82372,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.1.250603_beta\US\KB04111_US_0.1.1.250603_32A8_beta_Open.bin
KB04111_DE_0.1.1.250609_52EC_beta_Open.bin,KB04111,DE,0.1.1,250609,2009-06-25,52EC,beta,82556,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.1.250609_beta\DE\KB04111_DE_0.1.1.250609_52EC_beta_Open.bin
KB04111_UK_0.1.1.250609_52EF_beta_Open.bin,KB04111,UK,0.1.1,250609,2009-06-25,52EF,beta,82556,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.1.250609_beta\UK\KB04111_UK_0.1.1.250609_52EF_beta_Open.bin
KB04111_US_0.1.1.250609_21A7_beta_Open.bin,KB04111,US,0.1.1,250609,2009-06-25,21A7,beta,82392,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.1.250609_beta\US\KB04111_US_0.1.1.250609_21A7_beta_Open.bin
KB04111_DE_0.1.2.250718_54A3_beta_Open.bin,KB04111,DE,0.1.2,250718,2018-07-25,54A3,beta,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.2.250718_beta\DE\KB04111_DE_0.1.2.250718_54A3_beta_Open.bin
KB04111_UK_0.1.2.250718_54A6_beta_Open.bin,KB04111,UK,0.1.2,250718,2018-07-25,54A6,beta,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.2.250718_beta\UK\KB04111_UK_0.1.2.250718_54A6_beta_Open.bin
KB04111_US_0.1.2.250718_302B_beta_Open.bin,KB04111,US,0.1.2,250718,2018-07-25,302B,beta,82372,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\beta\KB04111_0.1.2.250718_beta\US\KB04111_US_0.1.2.250718_302B_beta_Open.bin
KB04111_DE_0.0.10.240726_beta.bin,KB04111,DE,0.0.10,240726,2026-07-24,,beta,80304,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\KB04111_DE_0.0.10.240726_release\KB04111_DE_0.0.10.240726_beta.bin
KB04111_UK_0.0.10.240726_beta.bin,KB04111,UK,0.0.10,240726,2026-07-24,,beta,80304,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\KB04111_UK_0.0.10.240726_release\KB04111_UK_0.0.10.240726_beta.bin
KB04111_US_0.0.10.240726_beta.bin,KB04111,US,0.0.10,240726,2026-07-24,,beta,80144,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\KB04111_US_0.0.10.240726_release\KB04111_US_0.0.10.240726_beta.bin
KB04111_DE_0.1.2.250718_54A3_release_Open.bin,KB04111,DE,0.1.2,250718,2018-07-25,54A3,release,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\release\KB04111_0.1.2.250718_release\DE\KB04111_DE_0.1.2.250718_54A3_release_Open.bin
KB04111_UK_0.1.2.250718_54A6_release_Open.bin,KB04111,UK,0.1.2,250718,2018-07-25,54A6,release,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\release\KB04111_0.1.2.250718_release\UK\KB04111_UK_0.1.2.250718_54A6_release_Open.bin
KB04111_US_0.1.2.250718_302B_release_Open.bin,KB04111,US,0.1.2,250718,2018-07-25,302B,release,82372,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04111\固件\release\KB04111_0.1.2.250718_release\US\KB04111_US_0.1.2.250718_302B_release_Open.bin
KB04112_DE_0.0.10.250304_1B38_beta_Open.bin,KB04112,DE,0.0.10,250304,2004-03-25,1B38,beta,87988,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\beta\变更版\KB04112_0.0.10.250304_beta\DE\KB04112_DE_0.0.10.250304_1B38_beta_Open.bin
